Index,Address,FLAG,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_(Mins),Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions_(including_tnx_to_create_contract),total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_rec_2_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_min_val_sent_contract,ERC20_max_val_sent_contract,ERC20_avg_val_sent_contract,ERC20_uniq_sent_token_name,ERC20_uniq_rec_token_name,ERC20_most_sent_token_type,ERC20_most_rec_token_type
1335,0x12717f5abb794f1cf0b55121e4d35bf22f4f53e0,0,0,0,299011.27,1,1,0,1,1,9.999528,9.999528,9.999528,9.999108,9.999108,9.999108,0,0,0,2,9.99910837,9.99952837,0,0.00042,5,898.6812582,0,0,0,5,0,5,0,0,0,0,0,696.878912,179.736252,0,0,0,0,0,0,0,5, ,VIU
1336,0x1305f46652cb0af94808a4923407974d53306cf8,0,4441.63,5933.63,108125.53,19,4,0,3,19,13.122271,104.2456,35.920835,0.17401,8.1,7.56179,0,0,0,23,143.6740097,143.6833381,0,0.009328331,2,12.29063657,0,0,0,2,0,2,0,0,0,0,1.467503,10.823134,6.145318,0,0,0,0,0,0,0,2, ,OmiseGO
1337,0x1339ef23b3ed049cbdf17b56aa2db72214ccac2e,0,708.75,4013.63,1159108.58,248,245,0,7,155,0.011521,4.908052,0.276599,0.00024,4.907434,0.272609,0,0,0,493,67.60700801,67.76670686,0,0.159698846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,0x133ef35f1b7fabf15336ce6c1ec061811f2009ff,0,0,1383.06,396938.23,0,287,1,2,0,0,1.009194,0.217142,0,0,0,0,0,0,288,0,62.31976849,0,62.31976849,3,1.879135946,0,0,0,3,0,3,0,0,0,0,0,0.941237,0.626379,0,0,0,0,0,0,0,3, ,An Etheal Promo
1339,0x139bc67a457fd0be218b7292c894b3f37a6ba471,0,0,0,622.87,1,1,0,1,1,2.288363,2.288363,2.288363,2.287743,2.287743,2.287743,0,0,0,2,2.28774274,2.28836274,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,0x13a6445f20f830a3c8963f6016a2555ea288c001,0,1.95,0,3.9,2,1,0,1,2,1474.633796,1474.633796,1474.633796,0.001,1474.631853,737.316426,0,0,0,3,1474.632853,1474.633796,0,0.000943273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,0x13e1575e4e7e7e423d7492b4231b09fb2815259b,0,0,250.61,228802.5,0,913,1,4,0,0,5.626754,1.18988,0,0,0,0,0,0,914,0,1086.360227,0,1086.360227,4,19.9112825,0,0,0,4,0,4,0,0,0,0,1,15.487569,4.977821,0,0,0,0,0,0,0,4, ,Amber
1342,0x13f866c7dfd1304e5deaf17e8c2e281971e3d030,0,0,3825.04,99451.12,0,26,1,2,0,0,248.45,71.97932,0,0,0,0,0,0,27,0,1871.462317,0,1871.462317,4,685.0406058,0,0,0,4,0,4,0,0,0,0,1,600,171.260151,0,0,0,0,0,0,0,4, ,AICRYPTO
1343,0x140664a260693f7f63ea4c8ddec4b4637a5ee47a,0,3.58,0.03,10.78,3,2,0,2,3,518.291908,1482.708092,1000.5,1.797551,1946.986707,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,0x14456921869887952c5d5d3ba26ab79d3465cad9,0,0,10194.57,173307.73,0,17,1,5,0,0,41.39,18.693511,0,0,0,0,0,0,18,0,317.789682,0,317.789682,1,0.602586425,0,0,0,1,0,1,0,0,0,0,0.602586,0.602586,0.602586,0,0,0,0,0,0,0,1, ,OmiseGO
1345,0x1477ce6eb4f298f0085fe70c928ae4e36774caf2,0,7.1,0,21.3,3,2,0,2,3,499.552357,1501.447643,1000.5,0.1,1372.917984,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,0x14b63b4900456a85604b213053b5a0572bd9484b,0,0,1605.08,192609.7,0,120,1,3,0,0,1.129446,0.447525,0,0,0,0,0,0,121,0,53.70298616,0,53.70298616,2,1.486255241,0,0,0,2,0,2,0,0,0,0,0.458323,1.027933,0.743128,0,0,0,0,0,0,0,2, ,OmiseGO
1347,0x14ccb60b06a9345cd4927766f09b6cb68ffecc17,0,45862.76,0,91725.52,2,1,0,1,2,0.025,0.025,0.025,0,0.02387,0.011935,0,0,0,3,0.02387005,0.025,0,0.00112995,2,1.10E-07,1.10E-07,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Soarcoin,Soarcoin
1348,0x1528e24fb07dfb80e5144d2f479df10c9d26088f,0,0,50279.59,201118.35,0,4,1,3,0,0,33.007773,8.276943,0,0,0,0,0,0,5,0,33.10777329,0,33.10777329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,0x152a3151f2823990900a89332829402a5a5bd549,0,0,0,1.35,1,1,0,1,1,0.54916,0.54916,0.54916,0.548688,0.548688,0.548688,0,0,0,2,0.548688364,0.54916,0,0.000471636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,0x153d706d3673f18918f9501405fcb7b6c4df4432,0,0,0,263.3,1,1,0,1,1,5,5,5,4.99938,4.99938,4.99938,0,0,0,2,4.99938,5,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,0x15e920f99a3e4c1f06bc32af24196b4cb945f208,0,4698.93,2837.76,863053.77,142,69,0,24,38,0.03822,21.9,8.38644,0,40,4.255931,0,0,0,211,604.3421695,578.6643381,0,-25.67783146,148,1166255.449,1029449.955,0,24,46,0,39,0,0,0,0,0,270018.858,13252.90284,0,256096.87,17157.49925,0,0,0,14,39,Aeternity,Aeternity
1352,0x1616ac76b906000486918b8da7caaa81c9ee64bb,0,0,1462.57,198909.02,0,136,1,3,0,0,1.130199,0.416181,0,0,0,0,0,0,137,0,56.60061773,0,56.60061773,2,1.653827319,0,0,0,2,0,2,0,0,0,0,0.604981,1.048847,0.826914,0,0,0,0,0,0,0,2, ,OmiseGO
1353,0x1620e371378e04c1e5cf83e4f34299bbb4e08c31,0,0,7696.16,200100.23,0,26,1,3,0,0,7.497,0.761507,0,0,0,0,0,0,27,0,19.79919093,0,19.79919093,2,1.358354793,0,0,0,2,0,2,0,0,0,0,0.564721,0.793634,0.679177,0,0,0,0,0,0,0,2, ,OmiseGO
1354,0x164d92a6126ebf0f354fa098e173f1a50277fdd2,0,2084.48,1222.84,1077106.97,373,245,0,142,123,0,85,7.992084,0,424.0029,5.333325,0,0,0,618,1989.33039,1958.060613,0,-31.26977724,324,4274986.146,2473491.235,0,99,88,0,87,0,0,0,0,0,1350000,27403.75735,0,650000,14723.16211,0,0,0,39,86,TenXPay,TzLibre Token
1355,0x165869265eb30c1eea51edf59cbcb039e388bcc3,0,3.71,0,11.13,3,2,0,2,3,502.425846,1498.574154,1000.5,1.036461,1943.768803,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,0x168bcc57ccc0dbe906481a7c582afdc5a2e4f1cb,0,0,1137.25,665291.3,0,585,1,6,0,0,1.543311,0.944883,0,0,0,0,0,0,586,0,552.7568331,0,552.7568331,2,1.606427442,0,0,0,2,0,2,0,0,0,0,0.45422,1.152207,0.803214,0,0,0,0,0,0,0,2, ,OmiseGO
1357,0x169acc05308764144836e7d378512c9335f5040d,0,2418.04,1876.96,573503.95,47,245,0,13,2,0.004,272,73.539569,0,4369.207452,383.343822,0,0,0,292,18017.15965,18017.19442,0,0.03477629,71,28940.43707,28189.909,0,1,12,0,8,0,0,0,0,0,1309.99,466.781243,0.1,12070.52,3132.212111,0,0,0,1,8,Qtum,Qtum
1358,0x169dfb3d871b0e83d6cfccf7aa7e6a4ad79ebf80,0,0,2447.47,283906.08,0,116,1,7,0,0,1.93,0.228638,0,0,0,0,0,0,117,0,26.52200868,0,26.52200868,2,0.801254525,0,0,0,2,0,2,0,0,0,0,0.397726,0.403529,0.400627,0,0,0,0,0,0,0,2, ,OmiseGO
1359,0x16b2556e015dbe017f50d3dc403ddfb244ad59fb,0,15.49,11801.56,141804.55,12,12,0,7,2,4.995,340,68.948967,4.99458,339.999139,68.948135,0,0,0,24,827.377625,827.3876,0,0.009975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,0x16e47e8599c5314933ce6f371a1b6280ed8dd975,0,0,0,447.95,1,1,0,1,1,10,10,10,9.99938,9.99938,9.99938,0,0,0,2,9.99938,10,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,0x173e055b5815a28417096a9358e6ebd4fa75f8b8,0,1324.2,16170.71,422806.45,14,25,0,8,6,0.8706,32.9299,13.830757,1,30,14.857143,0,0,0,39,208,345.7689202,0,137.7689202,25,20206.086,0,0,0,19,0,23,0,0,0,0,0,16888,808.24344,0,0,0,0,0,0,0,23, ,Jury.Online
1362,0x17512af8cc6ee010d89ff5f5b981239e23978ed0,0,0,9042.13,198926.8,0,22,1,6,0,0,5.999495,1.588658,0,0,0,0,0,0,23,0,34.95046961,0,34.95046961,2,1.359704311,0,0,0,2,0,2,0,0,0,0,0.584303,0.775401,0.679852,0,0,0,0,0,0,0,2, ,OmiseGO
1363,0x17b3873a711e9e7d08a992ffac2f508ab50dced2,0,0,628.3,449862.18,0,716,1,6,0,0,4.026733,1.063666,0,0,0,0,0,0,717,0,761.5849408,0,761.5849408,2,1.291960667,0,0,0,2,0,2,0,0,0,0,0.529704,0.762257,0.64598,0,0,0,0,0,0,0,2, ,OmiseGO
1364,0x18903cc9871399df7e3a32f6639ea2941361d8ef,0,0,1778.11,60455.67,0,34,1,2,0,0,33.03,15.937882,0,0,0,0,0,0,35,0,541.888,0,541.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,0x18958b7ec1f0d8104cd9bbfb1b7a8e286c1ad960,0,16601.46,8132.58,619360.05,28,19,0,9,21,0.49,57.357,16.484044,0,54,11.210714,0,0,0,47,313.9,313.1968321,0,-0.70316795,75,701817.7156,18797.00042,0,6,38,0,50,0,0,0,0,0,534600,10797.19562,0,13799,1879.700042,0,0,0,6,50,XuanCoin,OmiseGO
1366,0x19031dc08cdb21754477c2e7141b24cfd68be845,0,0,10645.46,883573.28,0,83,0,1,0,0.017321,3.010853,1.160579,0,0,0,0,0,0,83,0,96.32809722,0,96.32809722,14,4613.54825,0,0,0,9,0,14,0,0,0,0,0,1500,329.539161,0,0,0,0,0,0,0,14, ,VIU
1367,0x19104b6b21829af37ce1bf69302d30e531a7a7d3,0,0,1710.44,200121.58,0,117,1,3,0,0,0.558817,0.234012,0,0,0,0,0,0,118,0,27.3794163,0,27.3794163,2,0.679997139,0,0,0,2,0,2,0,0,0,0,0.274537,0.40546,0.339999,0,0,0,0,0,0,0,2, ,OmiseGO
1368,0x193fdbfbbf169db7e5fe4cd5568f74bf79afa581,0,0,30225.65,60451.3,0,2,1,2,0,0,10.9061,5.45305,0,0,0,0,0,0,3,0,10.9061,0,10.9061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,0x195486f44346a01120a7cf99425669f6e7fbefc4,0,2573.46,14030.77,1028792.17,89,57,0,51,25,0.302203,450,37.561772,0,420,30.171685,0,0,0,146,2685.280002,2141.021012,0,-544.2589907,137,228056.5275,209861.5906,0,7,39,0,24,0,0,0,0,0,52311.626,2683.01797,0.000439,106820.784,4035.79982,0,0,0,6,24,ETHWrapper,MKRWrapper
1370,0x19b452c879c7b22495d3f88760d4c21a6e3fb9d4,0,0,28420.52,198943.63,0,7,1,4,0,0,5.940245,2.652576,0,0,0,0,0,0,8,0,18.56802891,0,18.56802891,1,0.529180466,0,0,0,1,0,1,0,0,0,0,0.52918,0.52918,0.52918,0,0,0,0,0,0,0,1, ,DATAcoin
1371,0x19d532ef9d2e8176687832f0e10d006c62f52ab1,0,1.79,26332.21,553014.08,21,21,0,6,3,0.476512,10,2.974771,0.476302,9.99916,2.973931,0,0,0,42,62.45255943,62.47019943,0,0.01764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,0x1a4a6a982169e6665f2c5d58ac1af8beef9641f1,0,1.09,0,3.27,3,2,0,2,3,512.188659,1488.811341,1000.5,2.695185,1486.592905,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,0x1a95b271b0535d15fa49932daba31ba612b52946,0,0,6.42,64170.72,0,9999,1,2518,0,0,0.1,0.000022,0,0,0,0,0,0,10000,0,0.22022,0,0.22022,52,100007516.7,100,3.15E-08,1,22,1,10,0,0,0,0,0,100000000,3226048.925,100,100,100,0,0,0,1,10,blockwell.ai KYC Casper Token,minereum
1374,0x1aa0eb69f3486c8dda2ae423917fc6719cc6b94c,0,1.3,0,2.6,2,1,0,1,2,1488.581321,1488.581321,1488.581321,10.010404,1478.569974,744.290189,0,0,0,3,1488.580378,1488.581321,0,0.000943273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,0x1b1b8ed8332dccc267509af993b4701c9fc64d9d,0,441.59,2653.46,521138.28,411,128,0,8,345,0.99,377,24.704295,0,199,7.692353,0,0,0,539,3161.556986,3162.149763,0,0.592776838,137,295853.6422,263229.4858,0,59,12,0,13,0,0,0,0,0,153229.4858,4109.078364,0,121340.1533,4049.684397,0,0,0,4,13,Salt,Salt
1376,0x1b348000779e90ea56edf4a839fc5f585c6c67a2,0,5.02,0,15.05,3,2,0,2,3,510.731004,1490.268996,1000.5,0.25174,1938.787431,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,0x1b362e2536be7463ca2b245f382d0579e3d5bc86,0,29241.42,0,58482.85,2,1,0,1,2,0.032037,0.032037,0.032037,0.000591,0.029837,0.015214,0,0,0,3,0.0304279,0.032037,0,0.0016091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,0x1b78361f9e346cb341a605404f31c0834cfea278,0,13.12,1035.54,12597.07,13,12,0,2,1,0.23,11.843934,3.331984,0.039,11.84,3.074385,0,0,0,25,39.967,39.983811,0,0.016811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,0x1b855a783f0f0e3c06d4dcdd76d5a259d819afd6,0,4.09,3414.01,372568.62,108,109,0,4,2,0.029868,2.995,0.240723,0.09798,2.986667,0.241558,0,0,0,217,26.08824139,26.23879233,0,0.150550938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,0x1bd871fd4e256dee2f10438cb3f3c563c8e104f1,0,4228.91,12388.64,533009.57,3,42,0,2,3,0.00907,1.000315,0.165851,0.1,6.358,2.200368,0,0,0,45,6.60110496,6.965738706,0,0.364633746,9,701.0348171,0,0,0,6,0,9,0,0,0,0,0,573.223816,77.892757,0,0,0,0,0,0,0,9, ,RAZOOM
1381,0x1c2a2b05c1643bf2292e337b0fec4219d2784696,0,2.73,39069.62,351651.15,9,9,0,4,1,8.75,150,91.397466,8.749151,149.999294,91.396636,0,0,0,18,822.5697205,822.5771978,0,0.007477283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,0x1c3f580daeaac2f540c998c8ae3e4b18440f7c45,0,0,0.62,6173.43,1,9999,0,9999,1,0.023951,284.199398,6.008009,12000,12000,12000,0,0,0,10000,12000,60074.08233,0,48074.08233,1,1.219551787,0,0,0,1,0,1,0,0,0,0,1.219552,1.219552,1.219552,0,0,0,0,0,0,0,1, ,OmiseGO
1383,0x1c57e357f55c1e3daa9fe1caefa8098d9594eb8c,0,0,0,264.83,1,1,0,1,1,0.2,0.2,0.2,0.19938,0.19938,0.19938,0,0,0,2,0.19938,0.2,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,0x1c613e478d1817e972c51726c038b03e67074f71,0,0,1714.65,198899.82,0,116,1,3,0,0,0.467149,0.210917,0,0,0,0,0,0,117,0,24.46637643,0,24.46637643,2,0.631143418,0,0,0,2,0,2,0,0,0,0,0.229197,0.401946,0.315572,0,0,0,0,0,0,0,2, ,OmiseGO
1385,0x1c679a29ea14099e9345d6754ad6188bb0f9bd0a,0,0,2455.55,198899.82,0,81,1,4,0,0,67.515615,12.247383,0,0,0,0,0,0,82,0,992.0380295,0,992.0380295,5,618.5990547,0,0,0,5,0,5,0,0,0,0,0.401236,600,123.719811,0,0,0,0,0,0,0,5, ,Amber
1386,0x1c91eff83150024d313f8f5032f1e4259159d092,0,0,3263.35,283911.55,0,87,1,3,0,0,0.469651,0.225746,0,0,0,0,0,0,88,0,19.63990523,0,19.63990523,4,3.28758472,0,0,0,4,0,4,0,0,0,0,0,2.065038,0.821896,0,0,0,0,0,0,0,4, ,INS Promo
1387,0x1d4db36a7a754cfe119552f73a408d1873827fc5,0,2758.09,5817.25,573595.73,54,73,0,8,6,0.01521,90.783122,2.70038,0,140.981442,3.649923,0,0,0,127,197.0958222,197.1277182,0,0.031895968,14,8427.68237,8035.68237,0,4,7,0,9,0,0,0,0,0,5873.682367,842.768237,0,5873.682367,2008.920592,0,0,0,4,9,KyberNetwork,WAX Token
1388,0x1d66c7a907cbc57359faf3ddbbb01c0b7ea43050,0,0,1671.72,198934.83,0,119,1,3,0,0,1.15322,0.507942,0,0,0,0,0,0,120,0,60.44515642,0,60.44515642,2,2.063690624,0,0,0,2,0,2,0,0,0,0,0.723321,1.340369,1.031845,0,0,0,0,0,0,0,2, ,OmiseGO
1389,0x1d8e46cb8f75b0b018d804c386f0b2d96aad6b02,0,27285.64,2620.22,201480.33,7,4,0,4,4,0.045359,0.617573,0.274617,0,0.3,0.15629,0,0,0,11,1.094030959,1.09846778,0,0.004436821,7,314.6478186,270.7104527,0,1,3,0,3,0,0,0,0,0.01229,145.505479,62.929564,100,170.710453,135.355226,0,0,0,1,3,Golem,Golem
1390,0x1da022710df5002339274aadee8d58218e9d6ab5,0,0,91.06,910557.38,0,9999,1,3441,0,0,0.1,0.000024,0,0,0,0,0,0,10000,0,0.243389089,0,0.243389089,4,105.8888889,0,0,0,4,0,4,0,0,0,0,0,100,26.472222,0,0,0,0,0,0,0,4, ,Schmeckles
1391,0x1dddb08e89407a7ef845d954bf51fca45dd8eabe,0,1269.9,1042.43,332669.75,51,257,0,1,44,0.012802,0.268727,0.135107,0.015151,3.745802,0.680401,0,0,0,308,34.70042686,34.72237186,0,0.021945,4,211.0654855,0,0,0,4,0,4,0,0,0,0,0.065963,203.990405,52.766371,0,0,0,0,0,0,0,4, ,Loopring
1392,0x1e1f607fbc0ab198479d950902d5f0c9874dfe72,0,0,3882.21,112584.17,0,29,1,2,0,0,122.36,55.688793,0,0,0,0,0,0,30,0,1614.975,0,1614.975,2,606.0148049,0,0,0,2,0,2,0,0,0,0,6.014805,600,303.007402,0,0,0,0,0,0,0,2, ,AICRYPTO
1393,0x1e3051d34e880a6a1aa690cc511fd3c27149488f,0,0,2389.1,291470.43,0,122,1,3,0,0,0.519099,0.215652,0,0,0,0,0,0,123,0,26.30955478,0,26.30955478,4,2.877150036,0,0,0,4,0,4,0,0,0,0,0,2.345249,0.719288,0,0,0,0,0,0,0,4, ,INS Promo
1394,0x1e48ac1b55d9327642ab8c2b7afb563be5059a5d,0,3.62,0,10.87,3,2,0,2,3,483.534561,1517.465439,1000.5,0.753976,1940.377004,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,0x1e76f6efafc7233f72b2d7ce2756b4273a1eeafb,0,2,0,7.98,4,2,0,2,4,511.528899,1489.471101,1000.5,0.001078,1475.019961,500.249528,0,0,0,6,2000.998113,2001,0,0.001886545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,0x1e90836a668636cb59c5813f6854f4d9c2c7dfff,0,1237.6,3386.24,1047190.62,124,264,0,33,57,0.000694,51.931598,1.531788,0,40,3.628974,0,0,0,388,449.9927809,404.3920153,0,-45.60076558,142,2358809.331,426788.016,0,18,69,0,74,0,0,0,0,0,720828,21250.53452,0,101250,13767.35536,0,0,0,16,74,StatusNetwork,MEX
1397,0x1ee70aa838d7df040fdd0961960689cc0bf9b40f,0,0,0,428,1,1,0,1,1,10,10,10,9.99938,9.99938,9.99938,0,0,0,2,9.99938,10,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,0x1f201df89bb987c997ee44a3a861620ee6ac224b,0,0,13668.95,164027.38,0,12,1,6,0,0,137,23.086992,0,0,0,0,0,0,13,0,277.0439029,0,277.0439029,1,2.460330131,0,0,0,1,0,1,0,0,0,0,2.46033,2.46033,2.46033,0,0,0,0,0,0,0,1, ,OmiseGO
1399,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0,0,2.07,20665.23,0,9999,1,3786,0,0,4,0.003475,0,0,0,0,0,0,10000,0,34.74576727,0,34.74576727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,0x1f5b9aa6894199f7c575a0efcf61ca4b4b5a72aa,0,28.84,128280.54,256618.77,2,2,0,2,1,0.019087,0.30043,0.159758,0.018136,0.29979,0.158963,0,0,0,4,0.317925443,0.3195169,0,0.001591457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,0x1f615f28065a8d5b4fc9f8bb7e6de453ebdbacc7,0,266.53,132608.01,401022.43,12,3,0,3,10,0.024528,1,0.488176,0.005,0.4385,0.11878,0,0,0,15,1.42536537,1.46452837,0,0.039163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,0x1fbf520b5784bb71210452139e4fe60b3c8a13c7,0,118.66,5536.46,524620.88,82,93,0,5,1,0.494651,30.99042,1.711727,0.49916,71.606009,1.940619,0,0,0,175,159.1307924,159.1906234,0,0.059830928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,0x1fd1270be4f184439b138dd2c1aebad81c27aaa6,0,0,30242.45,60484.9,0,2,1,2,0,0,18,9,0,0,0,0,0,0,3,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,0x1fde392add9b577e0183438e1631b34259da256f,0,0,0,419.92,1,1,0,1,1,1.626,1.626,1.626,1.62538,1.62538,1.62538,0,0,0,2,1.62538,1.626,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,0x20021ed90ca3245c80107281420c9d490c9886f0,0,12647.19,15738.07,56770.52,2,2,0,2,1,0.090586,11.232525,5.661556,1.32267,9.999559,5.661115,0,0,0,4,11.322229,11.32311115,0,0.00088215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,0x203496880482cad690a5bbdbf49843b0538bb0ce,0,6667.94,5153.45,934437.13,127,17,0,1,6,0.005,0.01,0.009412,0,0,0,0,0,0,144,0,0.16,0,0.16,127,300.0000002,300.0000003,0,4,3,0,3,0,0,0,0,0,300,100,0,300,2.419355,0,0,0,6,3,minereum,DALECOIN
1407,0x21e7dc2eb03ae57f1d81f2cb566c7780d11c7daf,0,2503.13,1881.48,962417.4,277,143,0,39,120,0.119,51,7.524633,0,50.001,3.912854,0,0,0,420,1083.860588,1076.022503,0,-7.838085285,298,8192544.126,6006261.483,0,39,100,0,109,0,0,0,0,0,1960000,42229.6089,0,3400000,57752.51426,0,0,0,51,107,EOS,EOS
1408,0x2257833cbccd375d80780f67d5180c1bb63c262d,0,6.51,1323.34,219001.22,100,165,0,2,2,0.049001,0.056258,0.049785,0.049121,0.098308,0.081022,0,0,0,265,8.10218391,8.214467218,0,0.112283308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,0x22711abdbce197a7683b283ecd0ef4d4da9c51f4,0,0,0,4.72,1,1,0,1,1,1.07861,1.07861,1.07861,1.078139,1.078139,1.078139,0,0,0,2,1.078138684,1.07861032,0,0.000471636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,0x22a48f0e4c041f9acaf9886a51244889c3da9912,0,17069.52,6366.53,575748.92,30,10,0,5,19,1.4447,30,6.369997,0,30,3.183423,0,0,0,40,95.50269707,63.6999702,0,-31.80272687,49,61004.88686,18067.55028,0,6,29,0,32,0,0,0,0,0,20180.614,1564.227868,0,7784.4138,1806.755028,0,0,0,5,32,Qtum,Qtum
1411,0x22a88aa727c436750fb434a90a74092b2737b11b,0,0,5499.05,60489.52,0,11,1,2,0,0,7.35,2.595616,0,0,0,0,0,0,12,0,28.5517771,0,28.5517771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,0x22b1ebe9a9b8a70b2508103ae73704f4235816ab,0,0,10407.65,291414.15,0,28,1,5,0,0,1.067727,0.764748,0,0,0,0,0,0,29,0,21.41293785,0,21.41293785,2,1.28558971,0,0,0,2,0,2,0,0,0,0,0.226043,1.059547,0.642795,0,0,0,0,0,0,0,2, ,OmiseGO
1413,0x22f4bda32b59e6207a22660ad23c1f0fdacee992,0,0,8609.78,28521.03,1,3,0,3,1,0.017246,0.883086,0.334356,0.5,0.5,0.5,0,0,0,4,0.5,1.00306696,0,0.50306696,10,299.8160652,0,0,0,8,0,9,0,0,0,0,0,118.09285,29.981607,0,0,0,0,0,0,0,9, ,Golem
1414,0x23053da7bb7851bf6d13b88f2cb30368fcd54933,0,557.71,4500.98,204657.07,28,42,0,5,2,0.006036,24.046,6.4387,0,32.106672,9.656892,0,0,0,70,270.3929858,270.4254133,0,0.032427585,3,683.5242782,683.5158,0,1,2,0,2,0,0,0,0,0.008433,683.515845,341.762139,683.5158,683.5158,683.5158,0,0,0,1,2,EOS,OmiseGO
